id,summary,cluster
118083,今天（17日）下午北京市召开第212场新冠肺炎疫情防控新闻发布会，北京市疾病预防控制中心副主任庞星火通报了疫情最新情况。1月16日0时至24时，北京市新增2例本地新冠肺炎确诊病例，均为之前确诊病例地密切接触者。病例1，某男34岁，现住顺义区旺泉街道为金马工业园某公司员工，2020年12月27日作为确诊病例密切接触者进行集中隔离医学观察，期间多次进行核酸检测结果均为阴性，2021年1月15日出现咳嗽,1
118070,"今天，吉林省公主岭市、通化市、长春市先后通报17地升级为中风险地区。分别为公主岭市8个小区、通化市6栋居民楼、长春市3个小区&gt;&gt;
公主岭市8个小区调整为中风险地区
通化市6栋居民楼调整为中风险地区
长春市3个小区调整为中风险地区
另外，从即日起，辽宁大连两个中风险地区调整为低风险地区&gt;&gt;
大连两个中风险地区调整为低风险地区
截至1月17日15时，全国共有2个高风险地区，77",1
118090,1月17日下午北京市召开第212场新冠肺炎疫情防控新闻发布会上，北京市顺义区委常委、常务副区长支现伟介绍说，截至今日14时，顺义区已有1184名密接人员解除集中隔离医学观察。由于此次通报病例出现集中隔离观察期结束前核酸检测阳性现象，针对此次病毒潜伏期超长特点，已对结束“14+7”集中隔离医学观察的密切接触者，继续实施7天居家医学观察措施，观察结束当天核酸检测结果阴性方可解除隔离。（总台央视记者 罗,1
118060,近日，记者从陕西省卫健委了解到，陕西将进一步加强农村地区疫情防控，建立完善“村报告、镇采样、县检测、以县为主”的工作机制，村卫生室和个体诊所不得接诊发热患者。陕西将在农村地区实行网格化管理，设置发热诊室的乡镇卫生院要对发热患者进行核酸采样，由县级医疗机构或第三方机构进行检测。未设置发热诊室的乡镇卫生院，实行镇村报告、县级小分队采样送检核酸。同时严格落实预检分诊制度，设置独立或临时留观室，对发现的发,1
118061,总台央视记者从天津市疫情防控指挥部获悉，1月14日，天津3份雪糕样品被检出阳性后，截至目前，天津各相关区共采集涉疫食品、外包装、原材料及生产企业及销售铺面等环境样本2873份。其中，除津南区报告3份雪糕样本阳性、3份乌克兰进口生产原料乳清粉样本阳性，河北区报告1份同批次雪糕样本阳性、西青区报告2份同批次雪糕样本阳性外，其他样本结果均为阴性。共排查相关人员2187人，其中在津2122人，均实施居家或,1
118065,今天（1月17日）下午14:00时，吉林省召开疫情防控新闻发布会，对疫情防控相关情况进行通报。结合流行病学调查和病毒全基因组测序分析，吉林省本次疫情传播链条清晰，为黑龙江省望奎县无症状感染者输入吉林省后引发本地传播。目前报告的114例感染者中，有9例为黑龙江省输入，105例为本地续发感染，在续发感染者中有3例是吉林省外输入感染者的家庭成员，另外102例续发感染者为同一输入病例林某传播。该病例林某从,1
118045,2021年1月17日大连市统筹推进新冠肺炎疫情防控和经济社会发展工作总指挥部应急处置组发布，2020年12月26日，大连市高新区凌水街道大有恬园社区和大连金普新区光中街道红旗社区被调整为疫情中风险地区。至2021年1月17日0时，两个地区已连续21天无新增本土确诊病例，且社区居民核酸检测结果均为阴性。经大连市新冠疫情防控专家综合评估研判，并报请辽宁省统筹推进新冠肺炎疫情防控和经济社会发展工作总指挥,1
118041,今天（17日）上午11时，吉林省长春市召开第八场疫情防控新闻发布会，对疫情防控相关情况进行通报。,1
118007,"
　　1月16日0-24时，全省无新增境外输入确诊病例。截至1月16日24时，全省累计报告境外输入确诊病例19例，累计治愈出院19例。
　　1月16日0-24时，全省新增本地确诊病例10例（长春市3例，通化市7例），其中6例系由此前通报的无症状感染者转为确诊病例，新增确诊病例均是在隔离医学观察期间通过主动筛查发现。截至1月16日24时，全省累计报告本地确诊病例148例，累计治愈出院136例，在院隔离治疗10例，病亡2例。
　　1月16日0-24时，全省新增无症状感染者63例，其中62例与1月13日通报的黑龙江省输入无症状感染者3有关联，均在隔离医学观察期间通过主动筛查发现。截至1月16日24时，全省现有无症状感染者100例。",1
117990,??????? 1月16日0时至24时，新增2例本地确诊病例，无新增疑似病例和无症状感染者；无新增境外输入确诊病例、疑似病例和无症状感染者；治愈出院1例。??,1
117997,1月16日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例109例，其中境外输入病例13例（上海4例，福建2例，广东2例，四川2例，天津1例，山东1例，湖南1例），本土病例96例（河北72例，黑龙江12例，吉林10例，北京2例）；无新增死亡病例；新增疑似病例1例，为境外输入病例（在上海）。当日新增治愈出院病例17例，解除医学观察的密切接触者1295人，重症病例较前一日增加4,1
118007,"
　　1月16日0-24时，全省无新增境外输入确诊病例。截至1月16日24时，全省累计报告境外输入确诊病例19例，累计治愈出院19例。
　　1月16日0-24时，全省新增本地确诊病例10例（长春市3例，通化市7例），其中6例系由此前通报的无症状感染者转为确诊病例，新增确诊病例均是在隔离医学观察期间通过主动筛查发现。截至1月16日24时，全省累计报告本地确诊病例148例，累计治愈出院136例，在院隔离治疗10例，病亡2例。
　　1月16日0-24时，全省新增无症状感染者63例，其中62例与1月13日通报的黑龙江省输入无症状感染者3有关联，均在隔离医学观察期间通过主动筛查发现。截至1月16日24时，全省现有无症状感染者100例。",1
117990,??????? 1月16日0时至24时，新增2例本地确诊病例，无新增疑似病例和无症状感染者；无新增境外输入确诊病例、疑似病例和无症状感染者；治愈出院1例。??,1
117896,今天（1月16日）下午，长春市召开第七场新冠肺炎疫情防控工作新闻发布会，介绍疫情防控相关情况。,1
117800,"2021年1月15日0-24时，石家庄市新增新冠肺炎确诊病例83例。目前，对所有追踪到的密切接触者已全部采取集中隔离医学观察措施，各项防控措施有序进行。
现将其行动轨迹公布如下：
确诊病例1：女，31岁，藁城区增村镇增村人。2020年12月30日骑电动车到增村镇南桥寨村好运来饭店参加婚宴，下午骑电动车到刘家佐村卫生室就医；12月31日居家无外出；2021年1月1日至10日居村无外出，期间1月3日、",1
117930,"2021年1月16日晚，大连市统筹推进新冠肺炎疫情防控和经济社会发展工作总指挥部发布，经大连市统筹推进新冠肺炎疫情防控和经济社会发展工作总指挥部批准，大连金普新区先进街道金润小区B区等11个社区自2021年1月17日0时起解除封闭管控。解除封闭管控社区名单如下：
大连金普新区
1.先进街道（2个）金润小区B区、民馨社区2.光中街道（2个）金东路社区、胜利东社区3.友谊街道（5个）金华社区、兴民社区",1
117874,今天（1月16日）下午，北京市召开疫情防控第211场例行新闻发布会，对疫情防控相关情况进行通报。,1
117856,"今天（1月16日）下午，河北省召开第六场疫情防控新闻发布会，对疫情防控相关情况进行通报。发布会上，相关负责人介绍，石家庄第二轮核酸检测检出阳性病例247例，检出阳性病例的县市区8个，均较第一轮有所下降。
（编辑 孙杉杉）",1
117855,今天（1月16日）下午，河北省召开第六场疫情防控新闻发布会，对疫情防控相关情况进行通报。发布会上，相关负责人介绍，石家庄、邢台南宫市继续封闭管理至1月19日，廊坊市固安县继续实施封闭管理至1月25日。邢台市除南宫市外的其他地区，从今天起，有序恢复正常生产生活。,1
117827,今天上午10时，通化市召开疫情防控第三场新闻发布会，对疫情防控工作有关情况进行介绍。,1
117800,"2021年1月15日0-24时，石家庄市新增新冠肺炎确诊病例83例。目前，对所有追踪到的密切接触者已全部采取集中隔离医学观察措施，各项防控措施有序进行。
现将其行动轨迹公布如下：
确诊病例1：女，31岁，藁城区增村镇增村人。2020年12月30日骑电动车到增村镇南桥寨村好运来饭店参加婚宴，下午骑电动车到刘家佐村卫生室就医；12月31日居家无外出；2021年1月1日至10日居村无外出，期间1月3日、",1
117805,"1月13日吉林省通报一名黑龙江省输入无症状感染者，其曾在吉林公主岭市艾尚瀚邦养生会馆、吉林省通化市源升品质生活坊分别进行培训授课，继而引发群体感染。据官方通报，目前，该病例已导致吉林省3市32人感染，分布在通化市（12例）、公主岭市（19例）、松原市（1例）。
一图看懂传播链条↓
目前，以上无症状感染者已转运至当地定点医疗机构隔离医学观察。政府正在对以上人员的密切接触者、次密切接触者和一般接触者开",1
117805,"1月13日吉林省通报一名黑龙江省输入无症状感染者，其曾在吉林公主岭市艾尚瀚邦养生会馆、吉林省通化市源升品质生活坊分别进行培训授课，继而引发群体感染。据官方通报，目前，该病例已导致吉林省3市32人感染，分布在通化市（12例）、公主岭市（19例）、松原市（1例）。
一图看懂传播链条↓
目前，以上无症状感染者已转运至当地定点医疗机构隔离医学观察。政府正在对以上人员的密切接触者、次密切接触者和一般接触者开",1
117791,1月15日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例130例，其中境外输入病例15例（上海7例，天津3例，四川2例，湖南1例，重庆1例，陕西1例），本土病例115例（河北90例，黑龙江23例，北京2例）；无新增死亡病例；无新增疑似病例。当日新增治愈出院病例18例，解除医学观察的密切接触者1053人，重症病例较前一日增加12例。境外输入现有确诊病例281例（其中重症病例,1
117791,1月15日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例130例，其中境外输入病例15例（上海7例，天津3例，四川2例，湖南1例，重庆1例，陕西1例），本土病例115例（河北90例，黑龙江23例，北京2例）；无新增死亡病例；无新增疑似病例。当日新增治愈出院病例18例，解除医学观察的密切接触者1053人，重症病例较前一日增加12例。境外输入现有确诊病例281例（其中重症病例,1
117794,"2021年春运将于1月28日开始今年春节异地返乡是否需要做核酸检测？中高风险地区返乡是否需要集中隔离？
31省区市返乡隔离措施
一图汇总
↓↓↓
监制丨徐冰
主编丨蒋安琪 乔雪
制图丨郜梦茹
编辑丨徐啸 王浩宇
校对丨高少卓",1
117689,"你知道吗？
进出东北又将新增一条快速通道
北京到沈阳仅需2.5小时
到哈尔滨只需5小时
这条快速通道就是即将全线贯通的京哈高铁
开通后，北京段全线新建的
北京朝阳站、顺义西站
怀柔南站、密云站也将开门迎客
高铁新站长啥样？
有哪些亮点设计和便民举措？
跟记者一起打卡！
北京朝阳站：京哈高铁始发终到站?京沈段规模最大站房
看点1：国内面积最大的钢筋混凝土结构雨棚上盖停车场
北京朝阳站南北两侧是全国首",1
117686,今天（1月15日）晚上，河北省石家庄市召开第十一场疫情防控新闻发布会，对疫情防控相关情况进行通报。发布会上，相关负责人介绍，截至1月14日20时，石家庄市第二轮核酸检测全部完成。全市共设采集点13758个，核酸检测10253103人，累计发现阳性病例247例，其中藁城区217例。这次检测结果主要有三个特点，一是新增阳性病例主要集中在藁城区，藁城区又以增村镇为主。二是新增阳性病例没有在社区蔓延。三是,1
117620,今天（1月15日）下午，北京市召开疫情防控第210场例行新闻发布会，就疫情防控最新情况进行发布。,1
117686,今天（1月15日）晚上，河北省石家庄市召开第十一场疫情防控新闻发布会，对疫情防控相关情况进行通报。发布会上，相关负责人介绍，截至1月14日20时，石家庄市第二轮核酸检测全部完成。全市共设采集点13758个，核酸检测10253103人，累计发现阳性病例247例，其中藁城区217例。这次检测结果主要有三个特点，一是新增阳性病例主要集中在藁城区，藁城区又以增村镇为主。二是新增阳性病例没有在社区蔓延。三是,1
117689,"你知道吗？
进出东北又将新增一条快速通道
北京到沈阳仅需2.5小时
到哈尔滨只需5小时
这条快速通道就是即将全线贯通的京哈高铁
开通后，北京段全线新建的
北京朝阳站、顺义西站
怀柔南站、密云站也将开门迎客
高铁新站长啥样？
有哪些亮点设计和便民举措？
跟记者一起打卡！
北京朝阳站：京哈高铁始发终到站?京沈段规模最大站房
看点1：国内面积最大的钢筋混凝土结构雨棚上盖停车场
北京朝阳站南北两侧是全国首",1
117686,今天（1月15日）晚上，河北省石家庄市召开第十一场疫情防控新闻发布会，对疫情防控相关情况进行通报。发布会上，相关负责人介绍，截至1月14日20时，石家庄市第二轮核酸检测全部完成。全市共设采集点13758个，核酸检测10253103人，累计发现阳性病例247例，其中藁城区217例。这次检测结果主要有三个特点，一是新增阳性病例主要集中在藁城区，藁城区又以增村镇为主。二是新增阳性病例没有在社区蔓延。三是,1
117620,今天（1月15日）下午，北京市召开疫情防控第210场例行新闻发布会，就疫情防控最新情况进行发布。,1
117617,2021年1月3日，沈阳市皇姑区舍利塔街道世纪学府和皇姑区明廉街道亿海阳光二期被调整为疫情中风险区。沈阳市委、市政府严格落实中风险区管控措施要求，第一时间启动应急预案并超前管控，对小区实行封闭管理、风险排查、全员核酸检测、内外环境消毒、人群健康监测等管控措施。按照国务院联防联控机制《关于调整新冠肺炎疫情分区分级标准实施精准管控措施的通知》（国电发﹝2020﹞11号）要求，经沈阳市新冠疫情防控专家组,1
117622,"根据当前疫情防控需要，绥化市北林区正在全面开展新冠病毒核酸全员采样检测工作，此项工作将于1月16日晚完成。为确保核酸检测全覆盖，现将城内11个核酸采样点地址予以公布。原定以村、屯、社区、城内居住小区为单位设置临时采样点的方式不变，请广大城乡居民按照就近就便原则到采样点采样，避免人员聚集，提高采样效率，做到应检尽检、不漏一户、不落一人。
请各单位提前组织填写好新型冠状病毒检测样本送检表及相关信息，要",1
117616,今天（1月15日），石家庄市藁城区在全区范围内开启新一轮居民核酸检测。此前，藁城区已经连续进行了三次全员核酸检测。在通安社区，为了避免人员聚集，社区工作人员正按单元通知居民进行核酸检测。为避免群众长时间等待，该小区设置了八个核酸采样点，在工作人员的引导下，居民按照选定的时间到达现场，排队检测。本次核酸检测进一步优化了现场组织、规范现场秩序，避免了群众长时间户外受冻，更确保了采样工作高效有序进行。石,1
117610,"15日，浙江疫情防控工作新闻发布会通报，对出现快速扩散社区传播态势的国内疫情高风险地区，经综合评估，可对其所在城市来浙返浙人员实行“7+7”健康管理措施，即先实施7天居家健康观察，第1天和第7天分别进行一次核酸检测。对居家健康观察期满核酸检测阴性者，继续实施7天日常健康监测，期满再进行一次核酸检测。对在浙本地无固定居所的，居家健康观察可在集中隔离场所进行。
（编辑 孙杉杉）",1
117592,"日前，云南昆明市市场监管局在开展春节市场监管专项行动中，对各辖区内农贸市场、批发市场、大型超市等开展突击检查，在排查的4640个点位中，发现一擦就掉色的“掉色葱”1479.735公斤，目前已全部下架封存。
经昆明海关技术中心对16个小葱样品检测结果分析，16个小葱样品中，有9批样品检测出来的铜含量值与《中国食物成分表》中葱（小葱，鲜）接近；其余7批样品铜含量高于自身营养成分，可能使用了波尔多液。而",1
117592,"日前，云南昆明市市场监管局在开展春节市场监管专项行动中，对各辖区内农贸市场、批发市场、大型超市等开展突击检查，在排查的4640个点位中，发现一擦就掉色的“掉色葱”1479.735公斤，目前已全部下架封存。
经昆明海关技术中心对16个小葱样品检测结果分析，16个小葱样品中，有9批样品检测出来的铜含量值与《中国食物成分表》中葱（小葱，鲜）接近；其余7批样品铜含量高于自身营养成分，可能使用了波尔多液。而",1
117561,记者从湖南省卫生健康委员会获悉，2021年1月14日0—24时，湖南省报告新增新型冠状病毒肺炎确诊病例0例。截至1月14日24时，湖南省累计报告新型冠状病毒肺炎确诊病例1022例，死亡病例4例，住院治疗1例（为境外输入），出院病例1017例。2021年1月14日0—24时，湖南省当日新增新型冠状病毒肺炎无症状感染者2例（均为境外输入），当日解除隔离6例（均为境外输入），尚在医学观察6例（均为境外输,1
117555,2021年1月14日0—24时，福建省报告新增境外输入确诊病例0例。当日报告新增境外输入疑似病例0例。当日报告新增境外输入无症状感染者3例，其中日本输入2例（福州市报告）、美国输入1例（厦门市报告）。截至2021年1月14日24时，福建省累计报告境外输入确诊病例233例，已治愈出院208例，目前住院25例，无死亡病例；现有报告境外输入疑似病例0例；现有报告境外输入无症状感染者尚在接受集中隔离医学观,1
117584,1月14日，多名哈尔滨市民在朋友圈、微信群中转发涉及哈尔滨交通管制“公告”。“公告”中称，中午12时起四个主城区实施交通管制。“公告”涉及交通管制卡点设置和通行条件，开复工企业员工通行条件，设置民航、铁路转运点，公交线路调整等信息。经与有关部门核实，该“公告”为去年哈尔滨市应对新型冠状病毒感染肺炎疫情工作指挥部发布的第17号公告（2020年2月19日) 。希望广大市民仔细甄别，关于疫情防控的相关信,1
117584,1月14日，多名哈尔滨市民在朋友圈、微信群中转发涉及哈尔滨交通管制“公告”。“公告”中称，中午12时起四个主城区实施交通管制。“公告”涉及交通管制卡点设置和通行条件，开复工企业员工通行条件，设置民航、铁路转运点，公交线路调整等信息。经与有关部门核实，该“公告”为去年哈尔滨市应对新型冠状病毒感染肺炎疫情工作指挥部发布的第17号公告（2020年2月19日) 。希望广大市民仔细甄别，关于疫情防控的相关信,1
117581,"建设现场延时画面
每一帧都震撼人心
↓↓
网友“陈伟”表示：我是武汉火神山、雷神山的建设工人，如有召！召必回！
“河北生病了，我要冲上去！”
网友“还会见面吗”表示：去年年初江西支援湖北医疗队曾支援过我的家乡，现在河北生病了，我要冲上去！
“有需要，随时准备着！”
还有网友说自己是司机、电焊工、医学生……有需要，随时准备！
“接到指令，马上参建！”
还有网友表示接到指令，马上参建！
据介绍，此次建",1
117551,"2021年辽宁省普通高校招生考试适应性测试将于1月23日—25日举行。为做好辽宁省适应性测试的疫情防控工作，依据《教育部办公厅 国家卫生健康委办公厅关于印发〈新冠肺炎疫情防控常态化下国家教育考试组考防疫工作指导意见〉的通知》（教学厅〔2020〕8号）要求，辽宁省招考办提醒广大考生及家长，做好考试期间的疫情防控。
一、考前准备
1.做好健康状况监测。考生须在考前做好每日体温测量和健康状况监测，尽量避",1
117551,"2021年辽宁省普通高校招生考试适应性测试将于1月23日—25日举行。为做好辽宁省适应性测试的疫情防控工作，依据《教育部办公厅 国家卫生健康委办公厅关于印发〈新冠肺炎疫情防控常态化下国家教育考试组考防疫工作指导意见〉的通知》（教学厅〔2020〕8号）要求，辽宁省招考办提醒广大考生及家长，做好考试期间的疫情防控。
一、考前准备
1.做好健康状况监测。考生须在考前做好每日体温测量和健康状况监测，尽量避",1
117553,记者从哈尔滨市应对新冠肺炎疫情工作指挥部 获悉，根据国务院应对新冠肺炎疫情联防联控机制关于科学划分、精准管控等工作要求，经哈尔滨市应对新冠肺炎疫情工作指挥部研究决定：自2021年1月15日起，将香坊区香坊大街街道办事处香中社区古香街12号，大庆路街道办事处电塔小区101栋7单元，和平路街道办事处风华社区石化小区9栋6单元、上东社区万象上东小区E栋2单元疫情风险等级调整为中风险地区。全市其他地区均为,1
117543,2021年1月14日0—24时，石家庄市新增新冠肺炎确诊病例84例。目前，对所有追踪到的密切接触者已全部采取集中隔离医学观察措施，各项防控措施有序进行。现将其行动轨迹公布如下：确诊病例：男，63岁，藁城区增村镇南桥寨村人。2020年12月28日至2021年1月9日居村无外出；1月9日核酸检测呈阳性，核酸复核呈阳性，当日由120负压救护车转运至河北省胸科医院；1月10日诊断为无症状感染者；1月14日,1
117433,"今天（1月14日）下午，黑龙江省绥化市召开新闻发布会，介绍新冠肺炎疫情防控最新情况。发布会上，相关负责人表示，经对病毒基因测序，绥化望奎县的2个病例基因组变异12个，和12月份大连疫情病例高度同源，目前并不能证明病毒是由大连传入的。具体病毒来源正在溯源中。
（编辑 孙杉杉）",1
117385,1月13日12时至1月14日12时，沈阳市无新增新冠肺炎确诊病例。今天（1月14日）下午，沈阳市召开疫情防控新闻发布会，沈阳市卫生健康委新闻发言人毛印百在发布会上通报，1月14日，沈阳本次疫情3例本土新冠肺炎患者在沈阳市第六人民医院治愈出院。患者治愈出院后，需在沈阳市第六人民医院康复病房继续进行康复治疗及医学观察。按照国务院联防联控机制《关于调整新冠肺炎疫情分区分级标准实施精准管控措施的通知》要求,1
117404,今天（14日）下午，记者从广西南宁新型冠状病毒肺炎疫情防控工作领导小组指挥部召开的新闻发布会上了解到，2021年1月14日，南宁市疾控中心在对南宁市入境隔离专班工作人员按规范要求隔离并进行常规核酸检测中，发现富星科技有限公司负责场所消杀的1名工作人员陈某核酸检测为阳性。目前，已将陈某转运至南宁市第四人民医院诊治，并对排查出的密切接触者进行转运隔离。南宁市第一时间启用应急机制和响应措施，全面溯源排查,1
117332,河北省卫生健康委14日通报，河北省新增1例新冠肺炎死亡病例。13日0时至24时，新增81例本地新冠肺炎确诊病例，其中石家庄市报告75例（9例为无症状感染者转为确诊病例），邢台市报告6例。13日0时至24时，河北省新增4例本地无症状感染者，其中石家庄市报告3例，邢台市报告1例。15例无症状感染者解除隔离医学观察。,1
117317,2021年1月13日0-24时，石家庄市新增新冠肺炎确诊病例75例。目前，对所有追踪到的密切接触者已全部采取集中隔离医学观察措施，各项防控措施有序进行。现将其行动轨迹公布如下：确诊病例1：女，54岁，藁城区西关镇前西关村人。,1
117300,1月13日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例138例，其中境外输入病例14例（上海8例，广东3例，北京1例，河南1例，广西1例），本土病例124例（河北81例，黑龙江43例）；新增死亡病例1例，为本土病例（在河北）；无新增疑似病例。当日新增治愈出院病例36例，解除医学观察的密切接触者895人，重症病例较前一日增加3例。境外输入现有确诊病例284例（其中重症病例,1
117303,记者从河南省郑州市市场监管局了解到，郑州市已经下发《关于加强郑州市药品零售企业销售治疗发热类药品监管工作的通知》，要求即日起，全市各药品零售企业销售治疗发热类药品，必须对购买顾客实行实名登记，对不落实的企业将列为失信名单和重点飞检对象。根据《通知》要求，登记内容包括购买人的姓名、身份证号、家庭住址、联系电话、体温检测、所售药品名称、生产厂家、销售数量、批号等。《通知》指出，各药品零售企业在营业期间,1
117300,1月13日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例138例，其中境外输入病例14例（上海8例，广东3例，北京1例，河南1例，广西1例），本土病例124例（河北81例，黑龙江43例）；新增死亡病例1例，为本土病例（在河北）；无新增疑似病例。当日新增治愈出院病例36例，解除医学观察的密切接触者895人，重症病例较前一日增加3例。境外输入现有确诊病例284例（其中重症病例,1
117303,记者从河南省郑州市市场监管局了解到，郑州市已经下发《关于加强郑州市药品零售企业销售治疗发热类药品监管工作的通知》，要求即日起，全市各药品零售企业销售治疗发热类药品，必须对购买顾客实行实名登记，对不落实的企业将列为失信名单和重点飞检对象。根据《通知》要求，登记内容包括购买人的姓名、身份证号、家庭住址、联系电话、体温检测、所售药品名称、生产厂家、销售数量、批号等。《通知》指出，各药品零售企业在营业期间,1
117146,1月13日，上海市疫情防控工作领导小组办公室发布信息，为进一步强化上海市冬春季疫情防控工作，做好来沪返沪人员健康管理，现发布冬春季来沪返沪人员防控措施：?1、除返乡探亲、必要公务等以外，非必要不离沪、非必要不出境，鼓励在沪过春节，尽量减少人员流动。2、国内疫情中高风险地区人员暂缓来沪返沪，待所在地区风险等级降至低风险后方可来沪返沪。3、所有来自国内疫情中高风险地区及其所在地级市（区）的来沪返沪人员,1
117218,"今天（13日）晚上，黑龙江省召开疫情防控新闻发布会 ，对疫情防控相关情况进行通报。会上通报，1月13日0时至19时，黑龙江新增新冠肺炎确诊病例40例，新增无症状感染者50例。
1月13日0时至19时，黑龙江全省新增新冠肺炎确诊病例40例，其中绥化市望奎县36例，哈尔滨市香坊区2例，绥化市北林区2例订正为确诊病例。新增无症状感染者50例。",1
117190,"今天（13日）16时，北京市召开疫情防控第209场例行新闻发布会，就疫情防控最新情况进行发布。
北京市疾病预防控制中心副主任庞星火通报，2020年12月14日，北京市报告1例隔离期满后核酸检测阳性的确诊病例，随后与其密切接触者中，新增3例本地确诊病例，疾控机构迅速开展溯源工作，对感染来源进行调查，经过流行病学调查、人员和环境标本、核酸检测以及全基因组测序分析，初步确定从中国香港抵京的病例为此次疫情",1
117195,据齐齐哈尔市疾控中心消息，2021年1月13日，黑龙江省齐齐哈尔市在对无症状感染者的密切接触者追踪时，检出4例核酸阳性结果，经市级专家组会诊均诊断为无症状感染者。截止到1月13日17时，此次输入性病例引起的家庭聚集性疫情共发现11例无症状感染者。目前，齐齐哈尔市对追踪到的密切接触者及密切接触者的密切接触者已全部采取集中隔离医学观察措施；对其居所及主要活动场所相关人员92500份样品进行了核酸检测，,1
117171,今天（13日）下午，河北省邢台市召开疫情防控新闻发布会，介绍疫情防控最新情况。,1
117163,"今天（13日）下午，石家庄市召开新冠肺炎疫情防控新闻发布会，对疫情防控相关情况进行通报。
石家庄市副市长孟祥红在发布会上介绍，石家庄藁城区增村镇小果庄村，刘家佐村、南桥寨村，是本次疫情的重灾区，全体村民5437人，除2人患严重基础性疾病不易转移之外，已全部集中隔离。",1
117171,今天（13日）下午，河北省邢台市召开疫情防控新闻发布会，介绍疫情防控最新情况。,1
117070,"记者今天（1月13日）从山东省威海市卫健委了解到，1月12日，威海市发现1例新冠肺炎无症状感染者，为黑龙江省绥化市望奎县来威人员，详细情况通报如下：
△图片来源：威海市卫生健康委员会官网
病例：白某，男，22岁，现住临港区苘山镇和谐苑小区，临港区苘山镇三联家电送货员。1月6日，在黑龙江省望奎县城参加婚礼；1月9日19时45分，乘坐东方航空MU2764航班由哈尔滨飞往威海，21时30分抵达后由亲属驾",1
117091,1月12日，黑龙江哈尔滨市应对新型冠状病毒感染肺炎疫情工作指挥部发布第21号公告。明确对近14天内来自国内中高风险地区的抵返哈人员，在抵返前、抵哈后应当主动向所在社区（村屯）或单位（或所住宾馆）报告。对隐瞒不报发生疫情的，将依法依规严肃查处。公告还指出，凡来自国内中高风险地区的抵返哈人员，一律实行“14天集中隔离医学观察+7天社区健康管理+3次核酸检测（在第1天、第14天和第21天分别进行）”管控,1
116786,据黑龙江绥化市应对新型冠状病毒肺炎疫情工作指挥部消息，根据《关于绥化市实行交通管制和小区（村屯）管控的公告》，鉴于望奎县新冠肺炎疫情严峻形势，为严格防控病毒传播蔓延，切断传播途径，经绥化市应对新型冠状病毒肺炎疫情工作指挥部研究决定，对绥化市实行交通管制和小区（村屯）管控。其中，自2021年1月12日15时起，主城区所有进出城口全部封闭，禁止车辆和人员通行；关闭火车站候车大厅和进站通道，禁止旅客进站,1
116762,今天（1月12日）下午，河北省召开新冠肺炎疫情防控新闻发布会，通报疫情防控最新情况。,1
116762,今天（1月12日）下午，河北省召开新冠肺炎疫情防控新闻发布会，通报疫情防控最新情况。,1
116826,今天（12日）下午，石家庄市召开第八场疫情防控新闻发布会 ，对疫情防控相关情况进行通报。石家庄市副市长孟祥红在发布会上通报，1月12日0—12时，石家庄新增确诊病例21例，无症状感染者12例。,1
116839,今天（1月12日）下午，沈阳市召开疫情防控新闻发布会，沈阳市第六人民医院副院长王磊石在发布会上通报，自沈阳本次疫情发生以来，沈阳市第六人民医院累计收治37名本土新冠肺炎患者和1名无症状感染者。从2020年12月30日开始，沈阳市第六人民医院连夜清空分流了医院的原有患者，启用新落成的新建门急诊综合楼，为患者提供了优良的治疗环境和医疗设施。2020年12月24日，收治本土新冠肺炎患者第二天，辽宁省市卫,1
116753,受,1
116656,2021年1月11日0—24时，石家庄市新增新冠肺炎确诊病例39例。目前，对所有追踪到的密切接触者已全部采取集中隔离医学观察措施，各项防控措施有序进行。现将其行动轨迹公布如下：确诊病例1：女，59岁，现居住新乐市御华名府小区。2020年12月27日至2021年1月3日，每天上午在家，下午去姐姐（1月10日第74号确诊病例）经营的棋牌室（新乐市长寿街道东长寿村内）活动；1月4日到新乐市集贸市场做核酸,1
116656,2021年1月11日0—24时，石家庄市新增新冠肺炎确诊病例39例。目前，对所有追踪到的密切接触者已全部采取集中隔离医学观察措施，各项防控措施有序进行。现将其行动轨迹公布如下：确诊病例1：女，59岁，现居住新乐市御华名府小区。2020年12月27日至2021年1月3日，每天上午在家，下午去姐姐（1月10日第74号确诊病例）经营的棋牌室（新乐市长寿街道东长寿村内）活动；1月4日到新乐市集贸市场做核酸,1
116491,"1月6日，美国国会大厦遭示威者暴力冲击。事发时，一些警察允许示威者进入国会，甚至与示威者自拍，警察对待白人示威者的态度令非洲裔民众感到心寒。联想起近年来频发的非洲裔民众遭警察暴力执法事件，以及在“黑人的命也是命”反种族主义运动中，示威者遭警方使用催泪瓦斯驱逐，非洲裔民众认为，白人至上主义的存在就是警察执法“双重标准”的原因。
非洲裔女性：警察“双标”令人伤心
美国国会大厦遭冲击事件撕开了非洲裔女性",1
